LicenseType,Breed,Color,DogName,OwnerZip,ExpYear,ValidDate
Dog Individual Male,CHIHUAHUA,WHITE,TACO,15088,2018,5/14/2018 10:53
Dog Individual Spayed Female,LAB MIX,BLACK,IZZABELLA,15120,2018,5/14/2018 12:50
Dog Individual Male,MORKIE,WHITE/BLACK/BROWN,REEFREKIE,15120,2018,5/14/2018 12:50
Dog Individual Neutered Male,PUG,BLACK/FAWN,WINSTON,15202,2018,5/14/2018 12:50
Dog Individual Spayed Female,GER SHEPHERD MIX,BLACK/BROWN,STAR,15202,2018,5/14/2018 12:50
Dog Individual Neutered Male,GER SHEPHERD,BLACK,AXEL,15071,2018,5/14/2018 12:50
Dog Individual Male,GER SHEPHERD MIX,WHITE/BLACK,RIVER,15132,2018,5/14/2018 13:42
Dog Individual Spayed Female,GOLDEN RETRIEVER,BROWN,BAILEY,15044,2018,5/14/2018 12:50
Dog Individual Neutered Male,BOXER,FAWN,ROMEO,15046,2018,5/14/2018 12:50
Dog Individual Spayed Female,AM PIT BULL TERRIER,WHITE,ADORA,15136,2018,5/14/2018 12:50
Dog Individual Male,MIXED,WHITE/BROWN,CAESAR,15243,2018,5/14/2018 13:42
Dog Individual Neutered Male,BEAGLE MIX,WHITE/BLACK/BROWN,OLIVER,15108,2018,5/14/2018 12:50
Dog Senior Citizen or Disability Female,GER SHEPHERD MIX,BROWN,DINAH,15102,2018,5/17/2018 9:05
Dog Individual Male,SHIH TZU,BROWN,JOEY,15236,2018,5/14/2018 12:50
Dog Individual Spayed Female,GER SHEPHERD MIX,BLACK,TASHA,15221,2018,5/17/2018 9:05
Dog Individual Spayed Female,BOXER,FAWN,CHLOE,15046,2018,5/17/2018 9:05
Dog Senior Citizen or Disability Spayed Female,MIXED,TAN,SADIE,15139,2018,5/14/2018 13:42
Dog Individual Neutered Male,MIXED,BROWN,NACHO,15044,2018,5/17/2018 9:05
Dog Senior Citizen or Disability Female,MIXED,TAN,JAYDE,15139,2018,5/14/2018 13:42
Dog Individual Spayed Female,ROTTWEILER,BLACK,RIAH,15090,2018,5/17/2018 9:05
Dog Senior Citizen or Disability Neutered Male,COLLIE,TRI-COLOR,SAM,15147,2018,5/14/2018 13:42
Dog Senior Citizen or Disability Neutered Male,COLLIE,SABLE,JARRETT,15147,2018,5/14/2018 13:42
Dog Individual License Duplicate,MIXED,WHITE/TAN,CHLOE,15122,2018,5/14/2018 11:24
Dog Senior Citizen or Disability Male,WELSH CORGI PEMBROK,TAN,TATER TOT,15147,2018,5/14/2018 13:42
Dog Senior Citizen or Disability Male,COCKER SPANIEL,SPOTTED,BUDDY,15101,2018,5/17/2018 9:05
Dog Individual Male,MIXED,WHITE,LOUIS,15144,2018,5/14/2018 12:50
Dog Senior Citizen or Disability Neutered Male,WELSH CORGI PEMBROK,TAN,TATER TOT,15147,2018,5/14/2018 13:42
Dog Senior Citizen or Disability Spayed Female,LAB MIX,BLACK,SWEETIE,15145,2018,5/14/2018 16:22
Dog Individual Spayed Female,TREE WALK COONHOUND,RED,GRETCHEN,15063,2018,5/14/2018 16:22
Dog Individual Spayed Female,GOLDEN RETRIEVER,GOLD,SUGAR REBHOLTZ,15116,2018,5/17/2018 9:05
Dog Individual Neutered Male,BICHON FRISE,WHITE,PASHMAC,15143,2018,5/14/2018 16:22
Dog Individual Neutered Male,DACHSHUND,BLACK/BROWN,BUDDY,15102,2018,5/14/2018 16:22
Dog Individual Neutered Male,MALTESE,WHITE,CHARLIE,15025,2018,5/14/2018 16:23
Dog Senior Citizen or Disability Spayed Female,CAV KING CHAR SPANI,WHITE/BLACK/BROWN,MARLA,15237,2018,5/14/2018 13:42
Dog Individual Male,GOLDEN RETRIEVER,GOLD,BUCKY,15084,2018,5/17/2018 9:05
Dog Individual Male,ST BERNARD,SPOTTED,BRODY,15135,2018,5/17/2018 9:05
Dog Individual Neutered Male,AUS SHEPHERD,WHITE/BROWN,CHIPPER,15090,2018,5/14/2018 13:42
Dog Individual Spayed Female,GER SHEPHERD MIX,BLACK/BROWN,BAILEY,15090,2018,5/14/2018 13:42
Dog Individual Male,POMERANIAN MIX,BROWN,CESAR,15106,2018,5/14/2018 13:42
Dog Individual Neutered Male,GER SHEPHERD,BROWN,SAMSON,15237,2018,5/14/2018 13:42
Dog Individual Female,DALMATIAN,BLACK,SOPHIE,15214,2018,5/17/2018 9:05
Dog Senior Citizen or Disability Spayed Female,BISHON FRISE MIX,WHITE/BROWN,COOKIE,15025,2018,5/14/2018 13:42
Dog Senior Citizen or Disability Spayed Female,POMERANIAN,WHITE,SNOWBALL,15218,2018,5/14/2018 13:42
Dog Individual Male,GOLDEN RETRIEV MIX,WHITE/RED,LUCKY,15116,2018,5/17/2018 9:05
Dog Individual Spayed Female,LABRADOR RETRIEVER,BLACK,ANNIE,15101,2018,5/17/2018 9:05
Dog Individual Spayed Female,LABRADOR RETRIEVER,BROWN,SADDIE,15146,2018,5/14/2018 13:42
Dog Individual Spayed Female,LABRADOR RETRIEVER,SILVER,STELLA,15146,2018,5/14/2018 13:42
Dog Individual Female,LABRADOR RETRIEVER,BLACK,BELLA,15102,2018,5/14/2018 13:42
Dog Individual Neutered Male,GER SHEPHERD,SABLE,SAMUS,15065,2018,5/14/2018 13:42
Dog Senior Citizen or Disability Male,LABRADOR RETRIEVER,BLACK,BUDDY BROWN,15132,2018,5/14/2018 13:42
Dog Individual Neutered Male,MIXED,WHITE/BLACK,TUCKER,15215,2018,5/14/2018 13:42
Dog Individual Neutered Male,TAG,BLACK,TOBY,15129,2018,5/14/2018 13:42
Dog Individual Neutered Male,PUG,FAWN,GUNNAR,15228,2018,5/14/2018 12:50
Dog Senior Citizen or Disability Spayed Female,DACHSHUND,BLACK/BROWN,WENDY,15227,2018,5/14/2018 12:50
Dog Senior Citizen or Disability Male,TERRIER MIX,WHITE/BROWN,SPIKE,15136,2018,5/14/2018 12:50
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,MO,15220,2018,5/14/2018 12:50
Dog Individual Spayed Female,TERRIER,BRINDLE,MISSY,15106,2018,5/14/2018 12:50
Dog Individual Spayed Female,JACK RUSSEL TERRIER,WHITE/BROWN,MISSY,15145,2018,5/14/2018 12:50
Dog Individual Male,BERNESE MTN DOG,TRI-COLOR,BUNSEN,15228,2018,5/14/2018 12:50
Dog Individual Male,AM PIT BULL TERRIER,WHITE/BLACK/BROWN,KING,15106,2018,5/14/2018 12:50
Dog Individual Male,GOLDEN RETRIEVER,BLONDE,JAXSON,15108,2018,5/14/2018 12:50
Dog Senior Citizen or Disability Spayed Female,DACHSHUND,RED,LIL RED,15227,2018,5/14/2018 16:23
Dog Individual Spayed Female,AM PITT BULL MIX,BLACK,LUNA,15243,2018,5/14/2018 16:23
Dog Individual Spayed Female,ANATOLIAN SHEPHERD,TAN,ANDRA,15235,2018,5/14/2018 16:23
Dog Senior Citizen or Disability Neutered Male,SILKY TERRIER,BLACK/SILVER,SPARKY,15146,2018,5/14/2018 16:23
Dog Individual Male,LHASA APSO,WHITE/BROWN,BOOMER,15017,2018,5/14/2018 16:23
Dog Individual Male,CHIHUAHUA MIX,WHITE/BROWN,TUBBERS,15129,2018,5/14/2018 14:14
Dog Individual License Duplicate,CHOW CHOW MIX,BROWN,BEAR,15202,2018,5/14/2018 16:23
Dog Individual Neutered Male,LAB MIX,RED,DENIRO,15110,2018,5/14/2018 14:14
Dog Individual Neutered Male,CHIHUAHUA,MULTI,PACINO,15110,2018,5/14/2018 14:14
Dog Individual Spayed Female,LABRADOR RETRIEVER,WHITE,GRACIE WHITE,15071,2018,5/14/2018 14:14
Dog Senior Citizen or Disability Spayed Female,BORDER TERRIER,WHITE/BLACK,RUBY,15218,2018,5/14/2018 16:23
Dog Senior Citizen or Disability Spayed Female,BEAGLE MIX,BLACK,ROSIE,15228,2018,5/14/2018 14:14
Dog Individual Neutered Male,LAB MIX,BLACK,CASH,15122,2018,5/14/2018 14:14
Dog Individual Spayed Female,LHASA APSO,BROWN,JUJU,15241,2018,5/14/2018 14:14
Dog Individual Neutered Male,LHASA APSO,WHITE,SHERAH,15241,2018,5/14/2018 14:14
Dog Individual Spayed Female,MIXED,BLACK,LEXI,15234,2018,5/14/2018 14:14
Dog Individual Neutered Male,MIXED,TRI-COLOR,JAKE,15238,2018,5/14/2018 14:14
Dog Individual Neutered Male,YORKSHIRE TERRIER,BLACK/TAN,THOR,15235,2018,5/14/2018 14:14
Dog Individual Spayed Female,JACK RUSSEL TERRIER,FAWN,JOPLIN,15139,2018,5/14/2018 16:23
Dog Individual Neutered Male,MIXED,BLACK,ROMEO,15102,2018,5/14/2018 14:14
Dog Individual Spayed Female,AUS CATTLE DOG,SPOTTED,BELLA ROETHLISBARKER,15090,2018,5/14/2018 14:06
Dog Individual Neutered Male,AUS CATTLE DOG,BROWN,BODHI ROETHLISBARKER,15090,2018,5/14/2018 14:06
Dog Individual Spayed Female,TAG,BRINDLE,BAILEY,15209,2018,5/14/2018 14:05
Dog Individual License Duplicate,AUS CATTLE DOG,SPOTTED,BELLA ROETHLISBARKER,15090,2018,
Dog Individual License Duplicate,AUS CATTLE DOG,BROWN,BODHI ROETHLISBARKER,15090,2018,5/14/2018 14:07
Dog Individual License Duplicate,AUS CATTLE DOG,SPOTTED,BELLA ROETHLISBARKER,15090,2018,5/14/2018 14:07
Dog Individual Spayed Female,COCKER SPANIEL MIX,BLACK,SMUDGE,15132,2018,5/14/2018 14:14
Dog Individual Neutered Male,SFT COAT WHEAT TERR,TAN,CODY,15236,2018,5/14/2018 14:14
Dog Senior Citizen or Disability Spayed Female,MIXED,GREY,PRINCESS,15025,2018,
Dog Senior Citizen or Disability Spayed Female,AM PITT BULL MIX,BRINDLE,DAISY,15025,2018,
Dog Senior Citizen or Disability Male,BEAGLE,MULTI,G,15025,2018,
Dog Senior Citizen or Disability Male,MIXED,BROWN,BANDIT,15025,2018,
Dog Senior Citizen or Disability Male,LAB MIX,WHITE/TAN,BRUNO JR,15025,2018,
Dog Senior Citizen or Disability Spayed Female,CHIHUAHUA,BROWN,DIAMOND,15025,2018,
Dog Senior Citizen or Disability Male,BEAGLE,MULTI,G,15025,2018,5/14/2018 14:22
Dog Senior Citizen or Disability Spayed Female,AM PITT BULL MIX,BRINDLE,DAISY,15025,2018,5/14/2018 14:22
Dog Senior Citizen or Disability Spayed Female,MIXED,GREY,PRINCESS,15025,2018,5/14/2018 14:22
Dog Senior Citizen or Disability Spayed Female,CHIHUAHUA,BROWN,DIAMOND,15025,2018,5/14/2018 14:22
Dog Senior Citizen or Disability Male,LAB MIX,WHITE/TAN,BRUNO JR,15025,2018,5/14/2018 14:22
Dog Senior Citizen or Disability Neutered Male,MIXED,BROWN,BANDIT,15025,2018,5/14/2018 14:22
Dog Senior Citizen or Disability Female,MIXED,WHITE/BLACK,LUNA,15116,2018,5/14/2018 14:24
Dog Individual Spayed Female,COCKAPOO,WHITE,MAGGIE,15237,2018,5/14/2018 16:23
Dog Senior Citizen or Disability Male,GER SHEPHERD,BLACK/TAN,THOR,15133,2018,5/14/2018 16:23
Dog Senior Citizen or Disability Spayed Female,GER SHEPHERD,BLACK/TAN,BREEZE,15133,2018,5/14/2018 16:23
Dog Senior Citizen or Disability Neutered Male,GER SHEPHERD,BLACK/TAN,BARACK,15133,2018,5/14/2018 16:23
Dog Senior Citizen or Disability Neutered Male,CHOW CHOW MIX,BROWN,PAIZLEE,15108,2018,5/14/2018 14:57
Dog Individual Neutered Male,GREAT PYRENEES,WHITE,JACKSON,15137,2018,5/14/2018 15:18
Dog Individual Spayed Female,TAG,WHITE/BLACK,SPRINKLES,15146,2018,5/17/2018 9:05
Dog Individual Spayed Female,TAG,BROWN/TAN,MRS. FRISBY,15229,2018,5/17/2018 9:05
Dog Individual Neutered Male,LABRADOR RETRIEVER,BLACK,TOKEN,15236,2018,5/17/2018 9:05
Dog Individual Male,BOXER,WHITE/BROWN,TUCKER,15239,2018,5/17/2018 9:05
Dog Individual Spayed Female,HOUND MIX,BROWN,REESE,15112,2018,5/17/2018 9:05
Dog Senior Citizen or Disability Spayed Female,CHIHUAHUA,WHITE/BROWN,YOLI,15132,2018,5/17/2018 9:05
Dog Senior Citizen or Disability Spayed Female,CHIHUAHUA,WHITE/BROWN,YOLI,15132,2018,5/17/2018 9:05
Dog Individual Spayed Female,CHIHUAHUA,WHITE/BROWN,YOLI,15132,2018,5/17/2018 9:05
Dog Senior Citizen or Disability Neutered Male,CHIHUAHUA MIX,WHITE/BEIGE,BUDDA,15143,2018,5/14/2018 16:23
Dog Individual Male,YORKSHIRE TERR MIX,BLONDE,DIESEL,15084,2018,5/14/2018 16:00
Dog Senior Citizen or Disability Male,PUGGLE,BLACK/BROWN,PUGSLY,15014,2018,5/14/2018 16:00
Dog Senior Citizen or Disability Spayed Female,PUGGLE,BLACK/TAN,LEILEE,15014,2018,5/14/2018 16:00
Dog Senior Citizen or Disability Female,PUG,BLACK/TAN,PENNY,15014,2018,5/14/2018 16:00
Dog Senior Citizen or Disability Spayed Female,TAG,WHITE/BLACK/BROWN,LUPE,15084,2018,5/14/2018 16:23
Dog Individual Female,AM PIT BULL TERRIER,BLACK,MARY JANE,15223,2018,5/14/2018 16:23
Dog Individual Male,LABRADOR RETRIEVER,BLACK,PARKER,15220,2018,5/14/2018 16:23
Dog Individual Female,YORKSHIRE TERRIER,WHITE,SOPHIE,15035,2018,5/14/2018 16:23
Dog Individual Female,AM PITT BULL MIX,BROWN,SHINE GLADISH,15112,2018,5/14/2018 16:23
Dog Senior Citizen or Disability Neutered Male,TAG,BLONDE,BO,15210,2018,5/16/2018 10:01
Dog Senior Citizen or Disability Neutered Male,POODLE TOY,WHITE/BLACK,PEPE,15210,2018,5/16/2018 10:01
Dog Individual Spayed Female,LHASA APSO,BLACK,MYA,15120,2018,5/16/2018 10:05
Dog Individual Female,CHIHUAHUA,BROWN,MOCHA,15135,2018,5/16/2018 12:56
Dog Individual Neutered Male,VIZSLA,RED,ROSCOE,15139,2018,5/16/2018 12:56
Dog Individual Neutered Male,VIZSLA,RED,GUNNER,15139,2018,5/16/2018 12:56
Dog Individual Spayed Female,BOSTON TERRIER,WHITE,MIA,15218,2018,5/16/2018 12:56
Dog Senior Citizen or Disability Spayed Female,MIXED,BLACK/BROWN,PRINCESS,15205,2018,5/16/2018 12:56
Dog Individual Male,DACHSHUND,BROWN,QUIZNO,15205,2018,5/16/2018 12:56
Dog Individual Female,MIXED,BRINDLE,CHLOE JOHNSON,15132,2018,5/16/2018 12:47
Dog Individual Male,SHIBA INU,RED,SNICKERS,15137,2018,5/16/2018 12:56
Dog Senior Citizen or Disability Female,IRISH TERRIER,RED,TEGAN,15146,2018,5/16/2018 12:56
Dog Individual Spayed Female,GER SHEPHERD MIX,BLACK/BROWN,DIXIE,15102,2018,5/16/2018 12:56
Dog Senior Citizen or Disability Male,ROTTWEILER MIX,BROWN/TAN,BOSS,15132,2018,5/16/2018 13:25
Dog Individual Male,BOXER,BLACK,ROCKY,15133,2018,5/16/2018 15:39
Dog Individual Spayed Female,SHEPHERD MIX,BLACK,SHADOW,15104,2018,5/16/2018 15:39
Dog Individual Spayed Female,RAT TERRIER,WHITE/BLACK,TAYLOR,15104,2018,5/16/2018 15:39
Dog Individual Neutered Male,ROTTWEILER,BLACK,MAD MAX DAVIS,15026,2018,5/16/2018 15:39
Dog Individual Neutered Male,MIXED,BROWN,TICO,15120,2018,5/16/2018 15:39
Dog Individual Spayed Female,BEAGLE MIX,WHITE/BROWN,FINDLAY,15116,2018,5/17/2018 8:45
Dog Individual Spayed Female,CHINESE SHAR-PEI,BROWN,BELLA,15120,2018,5/16/2018 15:39
Dog Senior Citizen or Disability Spayed Female,BEAGLE MIX,WHITE/BROWN,FINDLAY,15116,2018,5/17/2018 8:45
Dog Individual Spayed Female,MIXED,SPOTTED,ABBY,15227,2018,5/17/2018 8:45
Dog Individual Neutered Male,SCHNOODLE,BLACK,SCRUFFY,15108,2018,
Dog Individual Neutered Male,SCHNOODLE,BLACK,SCRUFFY,15108,2018,5/17/2018 8:45
Dog Individual Spayed Female,ROTTWEILER,BLACK,GRETCHEN AKA ELLIE,15026,2018,5/17/2018 8:45
Dog Individual Spayed Female,CAV KING CHAR SPANI,WHITE,GINGER,15243,2018,5/17/2018 8:45
Dog Senior Citizen or Disability Neutered Male,CHIHUAHUA,BROWN,BUGS,15236,2018,5/17/2018 8:45
Dog Individual Spayed Female,MIN PINSCHER,TAN,PEANUT,15132,2018,5/17/2018 8:45
Dog Individual Female,GER SHEPHERD,BLACK/TAN,SASHA,15132,2018,5/17/2018 8:45
Dog Individual Neutered Male,MIN PINSCHER,BLACK/TAN,SCOOBY,15132,2018,5/17/2018 8:45
Dog Individual Female,LAB MIX,BLACK,EMMA LOU,15112,2018,5/17/2018 8:45
Dog Individual Neutered Male,YORKSHIRE TERRIER,SILVER,COCO CASELLA,15236,2018,5/17/2018 8:45
Dog Individual Neutered Male,MIN PINSCHER,BLACK/BROWN,GENO,15133,2018,
Dog Individual Neutered Male,MIN PINSCHER,BLACK,CJ,15239,2018,5/16/2018 15:39
Dog Individual Neutered Male,MIN PINSCHER,BLACK/BROWN,GENO,15133,2018,5/17/2018 8:45
Dog Individual Spayed Female,GER SHEPHERD,BLACK,LUCY,15238,2018,5/17/2018 8:45
Dog Individual Male,CHIHUAHUA MIX,TAN,PEANUT,15215,2018,5/16/2018 15:05
Dog Senior Citizen or Disability Male,MIXED,BLACK,CHEWY,15239,2018,5/16/2018 15:39
Dog Individual Female,CHIHUAHUA MIX,BROWN,JAMMA,15215,2018,5/16/2018 15:05
Dog Senior Citizen or Disability Female,SHIH TZU,WHITE,PRECIOUS,15239,2018,5/16/2018 15:39
Dog Individual Spayed Female,LAB MIX,WHITE/BLACK,ANGEL,15229,2018,5/17/2018 8:45
Dog Individual Neutered Male,LAB MIX,BLACK,BUDDY,15229,2018,5/17/2018 8:45
Dog Individual Spayed Female,CHOW CHOW MIX,BROWN,NALA,15144,2018,5/16/2018 15:05
Dog Individual Neutered Male,MIXED,BLACK,SIMBA,15144,2018,5/16/2018 15:05
Dog Individual Female,BERNESE MTN DOG,WHITE/BLACK/BROWN,KYLEE,15202,2018,5/16/2018 15:39
Dog Individual Spayed Female,PARSON RUSSELL TERR,MULTI,MCKENNA,15205,2018,5/17/2018 8:45
Dog Individual Neutered Male,POODLE MIX,TAN,SCOOBY,15205,2018,5/17/2018 8:45
Dog Individual Spayed Female,LAB MIX,WHITE/BROWN,KENZIE,15102,2018,5/16/2018 15:05
Dog Individual Female,MIXED,WHITE/BLACK,LOKAI,15236,2018,5/16/2018 15:05
Dog Individual Spayed Female,BEAGLE MIX,WHITE/BROWN,LAYLA,15136,2018,5/17/2018 8:45
Dog Senior Citizen or Disability Female,CHINESE CRESTED,WHITE/BLACK/BROWN,DORY,15017,2018,5/16/2018 15:05
Dog Senior Citizen or Disability Neutered Male,LAB MIX,BLACK,DUNCUN,15017,2018,5/16/2018 15:05
Dog Individual Neutered Male,GOLDEN RETRIEV MIX,BROWN,RUSTY,15102,2018,5/16/2018 15:05
Dog Individual Female,MIXED,BLONDE,BELLA,15102,2018,5/16/2018 15:05
Dog Individual Neutered Male,POODLE MIX,WHITE/BLACK,COSMO,15146,2018,5/16/2018 15:39
Dog Individual Male,GER SHEPHERD,SABLE,CHIEF,15071,2018,5/16/2018 15:39
Dog Individual Neutered Male,POMERANIAN MIX,WHITE/BROWN,CHIEF ROMAN,15122,2018,5/16/2018 15:39
Dog Individual Neutered Male,BLUETICK COONHOUND,BLACK/TAN,BARKLEY,15234,2018,5/16/2018 15:39
Dog Senior Citizen or Disability Spayed Female,BORD COLLIE,TRI-COLOR,SHANIE,15025,2018,5/16/2018 15:39
Dog Individual Female,COCKAPOO,WHITE/BLACK,JAYCIE,15236,2018,5/16/2018 15:39
Dog Individual Spayed Female,GER SHEPHERD,BROWN,BAILY,15223,2018,5/17/2018 8:45
Dog Senior Citizen or Disability Neutered Male,AM ESKIMO DOG,WHITE,KNUT,15243,2018,5/16/2018 15:39
Dog Individual Male,BOXER,BLACK/FAWN,ALEX,15241,2018,5/16/2018 15:39
Dog Individual Spayed Female,TERRIER MIX,BROWN,COCO,15241,2018,5/16/2018 15:39
Dog Individual Neutered Male,GOLDENDOODLE,WHITE,MILO,15044,2018,5/16/2018 15:39
Dog Individual Spayed Female,GER WIREHAIR POINTE,SPOTTED,PANA,15037,2018,5/16/2018 15:39
Dog Individual Spayed Female,MIXED,BROWN,SIOUX,15037,2018,5/16/2018 15:39
Dog Senior Citizen or Disability Neutered Male,POODLE MIX,APRICOT,MURPHY,15236,2018,5/16/2018 15:39
Dog Individual Spayed Female,GOLDEN RETRIEVER,BLONDE,DAISY,15090,2018,5/16/2018 15:40
Dog Individual Spayed Female,GOLDEN RETRIEVER,CREAM,SUNSHINE,15090,2018,5/16/2018 15:40
Dog Individual Spayed Female,GOLDEN RETRIEVER,GOLD/RED,SASHA,15090,2018,5/16/2018 15:40
Dog Individual Spayed Female,MIXED,WHITE/BLACK,MIA,15221,2018,5/16/2018 15:40
Dog Individual Spayed Female,TERRIER MIX,BLACK/BROWN,EMMA,15205,2018,5/17/2018 8:45
Dog Individual Spayed Female,GOLDEN RETRIEVER,BLONDE,JESSIE,15044,2018,5/16/2018 15:40
Dog Individual Spayed Female,W HGHLND WH TERRIER,WHITE,LILLY,15102,2018,5/16/2018 15:40
Dog Individual License Duplicate,LABRADOR RETRIEVER,BLACK,MIDNIGHT,15215,2018,5/17/2018 8:45
Dog Individual Neutered Male,BULLDOG,WHITE/FAWN,SIR CHARLES ANTHONY,15106,2018,5/16/2018 15:40
Dog Individual Spayed Female,LABRADOR RETRIEVER,BROWN,SYDNEY,15090,2018,5/16/2018 15:40
Dog Individual Female,SHIBA INU,BLACK/TAN,MAYA LUNA,15136,2018,5/16/2018 15:40
Dog Individual Neutered Male,BRITTANY SPANIEL,SPOTTED,YUKON,15071,2018,5/16/2018 15:40
Dog Individual Male,GOLDENDOODLE,APRICOT,DESOTO,15143,2018,5/17/2018 8:45
Dog Senior Citizen or Disability Spayed Female,MIXED,SPOTTED,TASHA,15025,2018,5/16/2018 15:40
Dog Individual Female,GOLDENDOODLE,BROWN,ABBY,15143,2018,5/17/2018 8:45
Dog Individual Neutered Male,HAVANESE,WHITE/BLACK,CHESTER,15037,2018,5/16/2018 15:40
Dog Individual Neutered Male,LHASA APSO,WHITE/BLACK,RASCAL,15108,2018,5/16/2018 15:40
Dog Individual Spayed Female,SHIH TZU,WHITE/BLACK,PINK,15108,2018,5/16/2018 15:40
Dog Individual Neutered Male,SHIH TZU,WHITE/BROWN,TATTOO,15108,2018,5/16/2018 15:40
Dog Individual Spayed Female,MIXED,WHITE/BROWN,HALO,15108,2018,5/16/2018 15:40
Dog Individual Male,SIB HUSKY,WHITE/GREY,CAMERON,15147,2018,5/17/2018 8:45
Dog Individual Neutered Male,AM PIT BULL TERRIER,WHITE/BROWN,NINO,15147,2018,5/16/2018 15:40
Dog Individual Spayed Female,AM PIT BULL TERRIER,WHITE,LEIA,15090,2018,5/16/2018 15:40
Dog Individual Neutered Male,AM PIT BULL TERRIER,BROWN,REBEL,15235,2018,5/16/2018 15:40
Dog Individual Spayed Female,GER SHEPHERD,BLACK,BAILEY,15238,2018,5/17/2018 9:53
Dog Individual Neutered Male,GER SHEPHERD,BLACK,BECKHAM,15238,2018,5/17/2018 9:53
Dog Senior Citizen or Disability Spayed Female,GOLDEN RETRIEVER,GOLD,ROSALITA,15202,2018,5/17/2018 9:53
Dog Individual Spayed Female,BEAGLE MIX,WHITE/BLACK/BROWN,JENNIE,15102,2018,5/17/2018 9:53
Dog Individual Neutered Male,SHIH TZU MIX,WHITE/TAN,TUCKER,15108,2018,5/17/2018 9:53
Dog Individual Spayed Female,SHIH TZU,BLACK WITH WHITE,TRIXEY,15108,2018,5/17/2018 9:53
Dog Individual Spayed Female,LAB MIX,BLACK,BAYLEE,15235,2018,5/17/2018 9:53
Dog Individual Female,CHIHUAHUA,WHITE/BROWN,BABY,15147,2018,5/17/2018 9:53
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,BUDDY,15147,2018,5/17/2018 9:53
Dog Individual Neutered Male,LHASA APSO,BRINDLE,CAIRO,15235,2018,5/17/2018 9:53
Dog Senior Citizen or Disability Neutered Male,TREE WALK COONHOUND,WHITE/BLACK/BROWN,HARLEY,15065,2018,5/17/2018 9:03
Dog Individual Spayed Female,ALAS MALAMUTE,WHITE/BLACK/GREY,MEEKA,15024,2018,5/17/2018 9:53
Dog Senior Citizen or Disability Male,POODLE STANDARD,BROWN,CHARLIE,15049,2018,5/17/2018 9:53
Dog Individual Spayed Female,TERRIER MIX,WHITE/BLACK/BROWN,SADDE,15122,2018,5/17/2018 9:53
Dog Individual Spayed Female,OTHER,OTHER,MOLLY,15237,2018,5/17/2018 9:53
Dog Individual Spayed Female,GOLDEN RETRIEVER,GOLD,ABBY,15044,2018,5/17/2018 9:53
Dog Senior Citizen or Disability Spayed Female,SCHNAUZER MIN,WHITE/BLACK,PEPPER,15017,2018,5/17/2018 9:53
Dog Individual Neutered Male,ENG BULLDOG,SPOTTED,GOVERNOR,15106,2018,5/17/2018 9:53
Dog Individual Male,AUS SHEPHERD,MERLE,MAVERICK,15065,2018,5/17/2018 9:18
Dog Individual Male,AUS SHEPHERD,MULTI,JAX,15065,2018,5/17/2018 9:18
Dog Senior Citizen or Disability Female,BEAGLE,WHITE/BLACK/BROWN,MAGGIE,15030,2018,5/17/2018 9:53
Dog Individual Spayed Female,BOXER MIX,BROWN,HARLOW,16046,2018,5/17/2018 9:53
Dog Individual Female,LAB MIX,BROWN,HERSHEY,15057,2018,5/17/2018 9:53
Dog Individual Male,LAB MIX,BLACK,MAX,15223,2018,5/17/2018 9:53
Dog Individual Female,BEAGLE MIX,BRINDLE,OLIVE,15049,2018,5/17/2018 9:53
Dog Individual Neutered Male,SHIH TZU MIX,BLACK/BROWN,GENO,15243,2018,5/17/2018 9:53
Dog Senior Citizen or Disability Neutered Male,MIXED,WHITE/BROWN,BLAZE,15136,2018,5/17/2018 9:53
Dog Individual Spayed Female,MIXED,BLACK/BROWN,KODA,15216,2018,5/17/2018 9:53
Dog Senior Citizen or Disability Neutered Male,COLLIE MIX,WHITE/BLACK,COOPER,15236,2018,5/17/2018 9:53
Dog Individual Male,BLOODHOUND,RED,BASIL,15102,2018,5/17/2018 9:53
Dog Individual Spayed Female,CAIRN TERRIER,BLACK,EBONY GENIS,15228,2018,5/17/2018 9:53
Dog Individual Spayed Female,MIXED,BLACK,RICKY DIANNI,15108,2018,5/17/2018 9:53
Dog Individual Neutered Male,LAB MIX,WHITE/BLACK,MARVEL,15237,2018,5/17/2018 9:53
Dog Individual Neutered Male,SIB HUSKY,WHITE,BEAR,15102,2018,5/17/2018 9:53
Dog Individual Neutered Male,SIB HUSKY,WHITE/BROWN,HANK,15102,2018,5/17/2018 9:53
Dog Senior Citizen or Disability Female,HOUND MIX,WHITE/TAN,GRACIE,15116,2018,5/17/2018 9:53
Dog Senior Citizen or Disability Neutered Male,MIXED,WHITE/BROWN,SCRUFFY,15108,2018,5/17/2018 9:53
Dog Individual Spayed Female,TAG,WHITE,ZOEY,15129,2018,5/17/2018 9:53
Dog Individual Spayed Female,GOLDEN RETRIEV MIX,GOLD,DAISY,15129,2018,5/17/2018 9:53
Dog Senior Citizen or Disability Duplicate,BLUETICK COONHOUND,BLACK WITH WHITE,EMMA,15238,2018,5/17/2018 9:53
Dog Senior Citizen or Disability Female,PEKINGESE,BROWN,BABY,15131,2018,5/17/2018 10:37
